"Freq [GHz]","TEM mode []"
1.63005925,-88.1338338013115
1.640059,-88.078857227879
1.65005875,-88.0240561782567
1.6600585,-87.9694265231501
1.67005825,-87.9149642439736
1.680058,-87.8606654314762
1.69005775,-87.8065262844133
1.7000575,-87.7525431082619
1.71005725,-87.6987123139774
1.720057,-87.6450304167903
1.73005675,-87.5914940350391
1.7400565,-87.5380998890405
1.75005625,-87.4848447999918
1.760056,-87.4317256889055
1.77005575,-87.3787395755747
1.7800555,-87.3258835775658
1.79005525,-87.2731549092389
1.800055,-87.2205508807926
1.81005475,-87.1680688973328
1.8200545,-87.1157064579638
1.83005425,-87.0634611548998
1.840054,-87.0113306725957
1.85005375,-86.9593127868961
1.8600535,-86.9074053642007
1.87005325,-86.8556063606453
1.880053,-86.8039138212971
1.89005275,-86.7523258793625
1.9000525,-86.7008407554071
1.91005225,-86.6494567565868
1.920052,-86.5981722758878
1.93005175,-86.5469857913759
1.9400515,-86.4958958654532
1.95005125,-86.4449011441219
1.960051,-86.3940003562526
1.97005075,-86.3431923128591
1.9800505,-86.2924759063763
1.99005025,-86.2418501099407
2.00005,-86.1913139766741
2.01004975,-86.1408666389684
2.0200495,-86.0905073077708
2.03004925,-86.0402352718689
2.040049,-85.9900498971756
2.05004875,-85.9399506260115
2.0600485,-85.8899369763855
2.07004825,-85.8400085412724
2.080048,-85.7901649878865
2.09004775,-85.7404060569515
2.1000475,-85.6907315619646
2.11004725,-85.6411413884553
2.120047,-85.5916354932384
2.13004675,-85.5422139036593
2.1400465,-85.4928767168325
2.15004625,-85.4436240988716
2.160046,-85.3944562841108
2.17004575,-85.3453735743173
2.1800455,-85.2963763378935
2.19004525,-85.2474650090696
2.200045,-85.1986400870844
2.21004475,-85.1499021353552
2.2200445,-85.1012517806357
2.23004425,-85.0526897121614
2.240044,-85.0042166807816
2.25004375,-84.9558334980784
2.2600435,-84.9075410354718
2.27004325,-84.8593402233093
2.280043,-84.8112320499419
2.29004275,-84.7632175607835
2.3000425,-84.7152978573549
2.31004225,-84.6674740963113
2.320042,-84.6197474884541
2.33004175,-84.5721192977262
2.3400415,-84.524590840185
2.35004125,-84.4771634829579
2.360041,-84.429838643186
2.37004075,-84.3826177869453
2.3800405,-84.3355024281479
2.39004025,-84.2884941274242
2.40004,-84.2415944909859
2.41003975,-84.1948051694691
2.4200395,-84.1481278567565
2.43003925,-84.1015642887803
2.440039,-84.0551162423036
2.45003875,-84.0087855336816
2.4600385,-83.9625740176017
2.47003825,-83.9164835858022
2.480038,-83.870516165771
2.49003775,-83.8246737194222
2.5000375,-83.778958241752
2.51003725,-83.7333717594739
2.520037,-83.6879163296327
2.53003675,-83.6425940381974
2.5400365,-83.5974069986347
2.55003625,-83.5523573504608
2.560036,-83.5074472577739
2.57003575,-83.4626789077676
2.5800355,-83.4180545092238
2.59003525,-83.3735762909877
2.600035,-83.3292465004248
2.61003475,-83.2850674018595
2.6200345,-83.2410412749971
2.63003425,-83.1971704133303
2.640034,-83.1534571225295
2.65003375,-83.109903718819
2.6600335,-83.0665125273403
2.67003325,-83.0232858805023
2.680033,-82.9802261163215
2.69003275,-82.9373355767518
2.7000325,-82.8946166060068
2.71003225,-82.8520715488766
2.720032,-82.8097027490429
2.73003175,-82.76751254742
2.7400315,-82.7255032813959
2.75003125,-82.6836772768785
2.760031,-82.6420368614525
2.77003075,-82.6005843455019
2.7800305,-82.5593220306371
2.79003025,-82.5182522054581
2.80003,-82.477377144011
2.81002975,-82.4366991041791
2.8200295,-82.396220326091
2.83002925,-82.3559430305598
2.840029,-82.3158694175607
2.85002875,-82.2760016647532
2.8600285,-82.2363419260601
2.87002825,-82.1968923303105
2.880028,-82.1576549799621
2.89002775,-82.1186319499151
2.9000275,-82.0798252864382
2.91002725,-82.0412370062273
2.920027,-82.0028690956243
2.93002675,-81.9647235100306
2.9400265,-81.926802173557
2.95002625,-81.8891069789643
2.960026,-81.8516397879635
2.97002575,-81.8144024319646
2.9800255,-81.7773967133904
2.99002525,-81.7406244077086
3.000025,-81.7040872663873
3.01002475,-81.6677870210503
3.0200245,-81.6317253892105
3.03002425,-81.5959040821055
3.040024,-81.5603248153729
3.05002375,-81.5249893236189
3.0600235,-81.4898993804095
3.07002325,-81.4550568259533
3.080023,-81.4204636059004
3.09002275,-81.3861218265596
3.1000225,-81.3520338349475
3.11002225,-81.3182023374158
3.120022,-81.2846305800666
3.13002175,-81.251322631646
3.1400215,-81.2182838434477
3.15002125,-81.1855216299236
3.160021,-81.1530468640985
3.17002075,-81.1208765409523
3.1800205,-81.0890392773204
3.19002025,-81.0575879647788
3.20002,-81.0266333767659
3.21001975,-80.9964546816897
3.2200195,-80.9680183877714
3.23001925,-80.9484545273892
3.240019,-80.8697791452512
3.25001875,-80.8607981865988
3.2600185,-80.8341547716545
3.27001825,-80.8057122003207
3.280018,-80.7768748955728
3.29001775,-80.7480038491197
3.3000175,-80.7192336371225
3.31001725,-80.6906256860803
3.320017,-80.6622118593024
3.33001675,-80.6340101744248
3.3400165,-80.6060314389143
3.35001625,-80.5782823883167
3.360016,-80.5507673042014
3.37001575,-80.5234889070225
3.3800155,-80.496448876812
3.39001525,-80.4696481710829
3.400015,-80.4430872266106
3.41001475,-80.416766091872
3.4200145,-80.3906845165635
3.43001425,-80.3648420137122
3.440014,-80.3392379038041
3.45001375,-80.3138713468276
3.4600135,-80.2887413660186
3.47001325,-80.2638468658001
3.480013,-80.2391866455874
3.49001275,-80.214759410603
3.5000125,-80.1905637804983
3.51001225,-80.1665982963419
3.520012,-80.1428614263784
3.53001175,-80.1193515708476
3.5400115,-80.0960670660774
3.55001125,-80.073006188007
3.560011,-80.0501671552555
3.57001075,-80.0275481318243
3.5800105,-80.0051472294943
3.59001025,-79.9829625099664
3.60001,-79.9609919867787
3.61000975,-79.939233627023
3.6200095,-79.9176853528763
3.63000925,-79.8963450429535
3.640009,-79.8752105334849
3.65000875,-79.8542796193119
3.6600085,-79.8335500546924
3.67000825,-79.8130195539015
3.680008,-79.7926857916038
3.69000775,-79.7725464029726
3.7000075,-79.7525989835191
3.71000725,-79.7328410885903
3.720007,-79.7132702324794
3.73000675,-79.6938838870865
3.7400065,-79.6746794800461
3.75000625,-79.6556543922245
3.760006,-79.6368059544644
3.77000575,-79.6181314434264
3.7800055,-79.5996280763406
3.79000525,-79.5812930044354
3.800005,-79.5631233047527
3.81000475,-79.5451159699815
3.8200045,-79.5272678958464
3.83000425,-79.5095758654608
3.840004,-79.4920365298904
3.85000375,-79.4746463839607
3.8600035,-79.4574017360603
3.87000325,-79.4402986703348
3.880003,-79.4233329991909
3.89000275,-79.4065002034431
3.9000025,-79.3897953566929
3.91000225,-79.3732130296919
3.920002,-79.3567471696078
3.93000175,-79.3403909486933
3.9400015,-79.324136577894
3.95000125,-79.3079750860942
3.960001,-79.2918960817858
3.97000075,-79.2758875584919
3.9800005,-79.2599359250534
3.99000025,-79.2440267674598
4,-79.2281477677437

