"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.0001,1.57068276660137,1.57067795461559
0.01009975,1.55932762701913,1.55883882704778
0.0200995,1.54797282418516,1.5470000657107
0.03009925,1.53661871881026,1.53516200251083
0.040099,1.52526565397896,1.52332498186274
0.05009875,1.51391397312634,1.51148934807259
0.0600985,1.50256401821741,1.49965544411507
0.07009825,1.49121612922261,1.48782361116335
0.080098,1.47987064369044,1.47599418820122
0.09009775,1.46852789634055,1.46416751165438
0.1000975,1.45718821888943,1.45234391521702
0.11009725,1.4458519733066,1.44052375833707
0.120097,1.43451947926502,1.42870736513031
0.13009675,1.42319106806518,1.41689506854618
0.1400965,1.41186706857966,1.40508719931326
0.15009625,1.40054780706131,1.39328408575434
0.160096,1.38923360695449,1.3814860536066
0.17009575,1.37792478870914,1.36969342584634
0.1800955,1.36662166959802,1.35790652251782
0.19009525,1.35532456353716,1.34612566056609
0.200095,1.3440337809096,1.33435115367358
0.21009475,1.33274962839279,1.32258331210062
0.2200945,1.32147240878943,1.31082244252975
0.23009425,1.31020242086231,1.29906884791399
0.240094,1.29893995917295,1.28732282732909
0.25009375,1.28768531392452,1.27558467582997
0.2600935,1.27643877080943,1.26385468431188
0.27009325,1.26520061086426,1.25213313937879
0.280093,1.25397111036909,1.24042032325608
0.29009275,1.2427505401299,1.22871651308625
0.3000925,1.23153916719869,1.21702198266215
0.31009225,1.22033725200524,1.20533699957181
0.320092,1.20914505029019,1.1936618271443
0.33009175,1.1979628122501,1.18199672360751
0.3400915,1.18679078249884,1.17034194206204
0.35009125,1.17562919996102,1.15869773038692
0.360091,1.16447829776635,1.14706433114606
0.37009075,1.15333830314817,1.13544198149862
0.3800905,1.14220943734686,1.12383091311411
0.39009025,1.13109191551824,1.11223135209211
0.40009,1.119985946647,1.10064351888678
0.41008975,1.10889173346513,1.08906762823622
0.4200895,1.09780947237554,1.07750388909651
0.43008925,1.08673935338059,1.0659525045805
0.440089,1.0756815600158,1.05441367190143
0.45008875,1.0646362692885,1.04288758232109
0.4600885,1.05360365162158,1.03137442110277
0.47008825,1.04258387080216,1.01987436746874
0.480088,1.03157708393524,1.00838759456228
0.49008775,1.02058344140227,0.996914269414294
0.5000875,1.00960308682455,0.985454552914223
0.51008725,0.998636157031505,0.974008599785445
0.520087,0.987682782033631,0.962576558564897
0.53008675,0.976743085000246,0.951158571586917
0.5400865,0.965817182241804,0.939754774971225
0.55008625,0.954905183196798,0.928365298614936
0.560086,0.94400719042317,0.916990266188507
0.57008575,0.933123299594126,0.905629795135542
0.5800855,0.922253599498304,0.894283996676344
0.59008525,0.911398172044196,0.882952975815102
0.600085,0.900557092268749,0.871636831350628
