"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.001,1.56967384391642,1.56927926051144
0.0084975,1.56125772937246,1.55790536599171
0.015995,1.55284166758013,1.5465314677729
0.0234925,1.54442564830919,1.53515761910173
0.03099,1.53600968967294,1.52378384492178
0.0384875,1.52759381051584,1.51241016975932
0.045985,1.51917802980739,1.50103661818699
0.0534825,1.5107623665,1.48966321478079
0.06098,1.50234683947474,1.4782899839908
0.0684775,1.49393146751342,1.46691694999959
0.075975,1.4855162692795,1.45554413659362
0.0834725,1.47710126330152,1.44417156705493
0.09097,1.46868646795424,1.43279926407034
0.0984675,1.46027190143745,1.42142724965481
0.105965,1.45185752567722,1.41005551509821
0.1134625,1.44344340846077,1.39868411525855
0.12096,1.43502958285814,1.38731308236955
0.1284575,1.42661606672863,1.37594243990843
0.135955,1.41820287801852,1.36457221142844
0.1434525,1.40979003471416,1.35320242053066
0.15095,1.40137755480764,1.34183309084377
0.1584475,1.39296545627108,1.33046424600912
0.165945,1.38455375703654,1.31909590966945
0.1734425,1.37614247498024,1.30772810546009
0.18094,1.36773162790947,1.29636085700202
0.1884375,1.35932123355174,1.28499418789622
0.195935,1.35091130954539,1.27362812171892
0.2034325,1.34250187343145,1.26226268201766
0.21093,1.33409294264633,1.2508978923078
0.2184275,1.3256845345152,1.23953377606946
0.225925,1.3172766662459,1.22817035674482
0.2334225,1.30886935492333,1.2168076577356
0.24092,1.30046261750412,1.20544570240079
0.2484175,1.2920564708116,1.19408451405451
0.255915,1.28365093153106,1.182724115964
0.2634125,1.27524601620515,1.17136453134773
0.27091,1.26684174122947,1.16000578337354
0.2784075,1.25843812284834,1.14864789515694
0.285905,1.25003517715066,1.1372908897594
0.2934025,1.24163292006595,1.12593479018668
0.3009,1.23323136736044,1.11457961938732
0.3083975,1.22483053463331,1.10322540025099
0.315895,1.21643043731303,1.09187215560705
0.3233925,1.20803109065374,1.08051990822299
0.33089,1.19963250973182,1.06916868080305
0.3383875,1.1912347094424,1.05781849598669
0.345885,1.18283770449613,1.04646937634725
0.3533825,1.17444150941588,1.03512134439055
0.36088,1.1660461385336,1.02377442255348
0.3683775,1.15765160598724,1.01242863320268
0.375875,1.14925792571777,1.0010839986332
0.3833725,1.14086511146626,0.989740541067181
0.39087,1.13247317677102,0.978398282652575
0.3983675,1.12408213496484,0.967057245461836
0.405865,1.11569199917234,0.955717451490677
0.4133625,1.10730278230735,0.944378922656807
0.42086,1.09891449707036,0.933041680798707
0.4283575,1.09052715594613,0.921705747674407
0.435855,1.08214077120126,0.910371144960283
0.4433525,1.07375535488196,0.899037894249868
0.45085,1.06537091881182,0.887706017052683
0.4583475,1.05698747458967,0.876375534793072
0.465845,1.04860503358756,0.865046468809065
0.4733425,1.04022360694878,0.85371884035124
0.48084,1.03184320558598,0.842392670581616
0.4883375,1.02346384017937,0.831067980572549
0.495835,1.015085521175,0.819744791305643
0.5033325,1.00670825878309,0.808423123670685
0.51083,0.998332062976537,0.797102998464579
0.5183275,0.989956943489383,0.785784436390306
0.525825,0.981582909815448,0.7744674580559
0.5333225,0.973209971207017,0.763152083973422
0.54082,0.964838136673613,0.751838334557969
0.5483175,0.956467414980854,0.74052623012668
0.555815,0.948097814649395,0.729215790897765
0.5633125,0.939729343953949,0.717907036989546
0.57081,0.931362010922397,0.706599988419514
0.5783075,0.922995823334972,0.695294665103387
0.585805,0.914630788723536,0.683991086854205
0.5933025,0.906266914370934,0.672689273381411
0.6008,0.897904207310434,0.661389244289966
0.6082975,0.88954267432524,0.650091019079465
0.615795,0.881182321948097,0.638794617143259
0.6232925,0.872823156460957,0.627500057767599
0.63079,0.864465183894735,0.616207360130763
0.6382875,0.856108410029109,0.604916543302189
0.645785,0.847752840392364,0.593627626241571
0.6532825,0.839398480261224,0.582340627797862
0.66078,0.831045334660522,0.571055566708071
0.6682775,0.822693408362295,0.559772461595392
0.675775,0.814342705882731,0.548491330965133
0.6832725,0.80599323146898,0.537212193190426
0.69077,0.797644989000375,0.5259350664123
0.6982675,0.789297993592499,0.514659980142508
0.705765,0.780952216949705,0.503386920614755
0.7132625,0.772607692596114,0.492115936014337
0.72076,0.764264414154682,0.480847034755766
0.7282575,0.755922384293087,0.469580234427178
0.735755,0.747581605527089,0.45831555259211
0.7432525,0.739242080144195,0.447053006711557
0.75075,0.730903810193219,0.435792614131824
0.7582475,0.722566797482485,0.424534392080979
0.765745,0.714231043580066,0.413278357667266
0.7732425,0.70589654981468,0.402024527878121
0.78074,0.697563317276892,0.390772919579415
0.7882375,0.68923134682046,0.379523549514802
0.795735,0.680900639063819,0.368276434305117
0.8032325,0.672571194391643,0.357031590447816
0.81073,0.664243012956505,0.345789034316428
0.8182275,0.655916094680602,0.334548782160035
0.825725,0.647590439257564,0.323310850102762
0.8332225,0.639266046154334,0.312075254143283
0.84072,0.630942914613114,0.300842010154337
0.8482175,0.622621043653393,0.289611133882267
0.855715,0.614300432074026,0.278382640946554
0.8632125,0.605981078455399,0.267156546839379
0.87071,0.597662981161646,0.255932866925187
0.8782075,0.589346138342941,0.244711616440268
0.885705,0.581030547937855,0.233492810492344
0.8932025,0.572716207675764,0.222276464060176
0.9007,0.564403115079338,0.211062591993167
0.9081975,0.556091267467083,0.199851209010998
0.915695,0.547780661955937,0.188642329703251
0.9231925,0.539471295463944,0.177435968529064
0.93069,0.531163164712966,0.16623213981678
0.9381875,0.52285626623147,0.155030857763623
0.945685,0.514550596357363,0.143832136435367
0.9531825,0.506246151240887,0.132635989766032
