"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.001,-1.57186885662216,1.56965174571637
0.0084975,-1.57991011988015,1.56107054032569
0.015995,-1.58795137975671,1.55248930167682
0.0234925,-1.59599261778252,1.54390808107478
0.03099,-1.60403382246668,1.53532688525798
0.0384875,-1.61207498382256,1.52674572137119
0.045985,-1.62011609201357,1.51816459648382
0.0534825,-1.62815713744439,1.50958351740859
0.06098,-1.63619811084877,1.5010024906044
0.0684775,-1.64423900336118,1.49242152210201
0.075975,-1.65227980658087,1.48384061743741
0.0834725,-1.66032051263272,1.47525978158817
0.09097,-1.6683611142264,1.46667901891131
0.0984675,-1.67640160471465,1.45809833308186
0.105965,-1.68444196222697,1.44951774757066
0.1134625,-1.69248217746657,1.44093726598692
0.12096,-1.70052224343162,1.43235689156017
0.1284575,-1.70856215054734,1.42377663121689
0.135955,-1.71660188926671,1.41519649186083
0.1434525,-1.72464145007614,1.40661648037059
0.15095,-1.73268082350021,1.39803660359759
0.1584475,-1.74072000010578,1.38945686836405
0.165945,-1.74875897050554,1.38087728146117
0.1734425,-1.75679772536135,1.3722978496474
0.18094,-1.76483625538727,1.36371857964672
0.1884375,-1.77287455135246,1.35513947814704
0.195935,-1.78091260408391,1.34656055179855
0.2034325,-1.7889504044691,1.33798180721219
0.21093,-1.79698794345858,1.32940325095806
0.2184275,-1.80502521206848,1.32082488956396
0.225925,-1.81306220138295,1.3122467295138
0.2334225,-1.8210989025566,1.30366877724618
0.24092,-1.82913530681682,1.29509103915292
0.2484175,-1.83717140546618,1.28651352157754
0.255915,-1.84520718988466,1.2779362308139
0.2634125,-1.85324265153201,1.26935917310473
0.27091,-1.86127778194991,1.26078235464024
0.2784075,-1.86931257276427,1.2522057815567
0.285905,-1.87734701568734,1.24362945993512
0.2934025,-1.88538110251997,1.23505339579978
0.3009,-1.89341482515368,1.22647759511701
0.3083975,-1.90144817557282,1.21790206379374
0.315895,-1.90948114585667,1.20932680767625
0.3233925,-1.91751372818148,1.20075183254883
0.33089,-1.92554591482256,1.19217714413252
0.3383875,-1.93357769815626,1.18360274808379
0.345885,-1.94160907066203,1.17502864999331
0.3533825,-1.94964002492431,1.16645485538473
0.36088,-1.95767055363457,1.15788136971341
0.3683775,-1.96570064959316,1.14930819836523
0.375875,-1.97373030571126,1.14073534665538
0.3833725,-1.98175951501274,1.13216281982721
0.39087,-1.98978827063597,1.12359062305107
0.3983675,-1.99781656583571,1.11501876142312
0.405865,-2.00584439398483,1.10644723996427
0.4133625,-2.01387174857615,1.09787606361903
0.42086,-2.0218986232241,1.08930523725442
0.4283575,-2.0299250116665,1.08073476565893
0.435855,-2.0379509077662,1.07216465354143
0.4433525,-2.04597630551277,1.06359490553017
0.45085,-2.05400119902407,1.05502552617172
0.4583475,-2.06202558254792,1.04645651993003
0.465845,-2.07004945046361,1.03788789118539
0.4733425,-2.07807279728346,1.02931964423351
0.48084,-2.08609561765432,1.02075178328459
0.4883375,-2.09411790635906,1.01218431246236
0.495835,-2.10213965831801,1.0036172358032
0.5033325,-2.11016086859036,0.99505055725526
0.51083,-2.11818153237557,0.986484280677601
0.5183275,-2.12620164501472,0.977918409839349
0.525825,-2.1342212019918,0.96935294841887
0.5333225,-2.14224019893505,0.960787900002976
0.54082,-2.15025863161817,0.952223268086141
0.5483175,-2.15827649596158,0.943659056069741
0.555815,-2.16629378803357,0.935095267261319
0.5633125,-2.17431050405151,0.926531904873857
0.57081,-2.18232664038296,0.917968972025088
0.5783075,-2.19034219354671,0.909406471736809
0.585805,-2.19835716021393,0.900844406934233
0.5933025,-2.20637153720912,0.89228278044535
0.6008,-2.21438532151114,0.883721595000311
0.6082975,-2.22239851025413,0.875160853230836
0.615795,-2.2304111007285,0.866600557669644
0.6232925,-2.23842309038174,0.858040710749899
0.63079,-2.24643447681931,0.849481314804679
0.6382875,-2.25444525780547,0.840922372066473
0.645785,-2.26245543126405,0.832363884666689
0.6532825,-2.27046499527917,0.823805854635187
0.66078,-2.27847394809601,0.81524828389984
0.6682775,-2.28648228812143,0.806691174286104
0.675775,-2.29449001392466,0.79813452751662
0.6832725,-2.30249712423787,0.789578345210834
0.69077,-2.31050361795674,0.781022628884633
0.6982675,-2.31850949414104,0.772467379950009
0.705765,-2.32651475201506,0.763912599714745
0.7132625,-2.33451939096812,0.755358289382115
0.72076,-2.342523410555,0.746804450050613
0.7282575,-2.35052681049629,0.738251082713696
0.735755,-2.35852959067876,0.729698188259556
0.7432525,-2.36653175115569,0.721145767470907
0.75075,-2.37453329214716,0.712593821024793
0.7582475,-2.38253421404024,0.704042349492423
0.765745,-2.39053451738926,0.695491353339022
0.7732425,-2.39853420291596,0.686940832923699
0.78074,-2.40653327150958,0.67839078849935
0.7882375,-2.41453172422705,0.669841220212563
0.795735,-2.42252956229294,0.661292128103559
0.8032325,-2.4305267870996,0.652743512106145
0.81073,-2.43852340020705,0.644195372047693
0.8182275,-2.44651940334299,0.635647707649132
0.825725,-2.45451479840269,0.62710051852497
0.8332225,-2.46250958744888,0.618553804183325
0.84072,-2.4705037727116,0.61000756402599
0.8482175,-2.47849735658797,0.601461797348502
