Freq [GHz],"ang_rad(S(waveport1,antenna)) [rad]","ang_rad(S(waveport2,antenna)) [rad]"
0.2750725,-2.10319718237091,1.11914586131468
0.27757225,-2.10799164429439,1.11508626822615
0.280072,-2.11278495346463,1.11102785489562
0.28257175,-2.11757710105032,1.10697063034211
0.2850715,-2.12236807825866,1.10291460354465
0.28757125,-2.12715787633558,1.09885978344197
0.290071,-2.13194648656597,1.09480617893237
0.29257075,-2.13673390027385,1.09075379887346
0.2950705,-2.14152010882258,1.08670265208194
0.29757025,-2.14630510361509,1.08265274733341
0.30007,-2.15108887609402,1.07860409336216
0.30256975,-2.15587141774196,1.07455669886093
0.3050695,-2.16065272008163,1.07051057248078
0.30756925,-2.16543277467605,1.0664657228308
0.310069,-2.17021157312874,1.06242215847802
0.31256875,-2.17498910708388,1.0583798879471
0.3150685,-2.17976536822653,1.05433891972024
0.31756825,-2.18454034828275,1.05029926223695
0.320068,-2.1893140390198,1.04626092389388
0.32256775,-2.19408643224632,1.0422239130446
0.3250675,-2.19885751981247,1.03818823799951
0.32756725,-2.20362729361011,1.03415390702557
0.330067,-2.20839574557295,1.0301209283462
0.33256675,-2.2131628676767,1.02608931014107
0.3350665,-2.21792865193923,1.02205906054596
0.33756625,-2.22269309042073,1.0180301876526
0.340066,-2.22745617522386,1.01400269950851
0.34256575,-2.23221789849384,1.00997660411682
0.3450655,-2.23697825241867,1.00595190943615
0.34756525,-2.24173722922921,1.00192862338045
0.350065,-2.24649482119935,0.997906753818878
0.35256475,-2.25125102064609,0.993886308575607
0.3550645,-2.25600581992975,0.989867295429732
0.35756425,-2.26075921145401,0.98584972211512
0.360064,-2.26551118766609,0.981833596320274
0.36256375,-2.27026174105685,0.977818925688208
0.3650635,-2.27501086416089,0.973805717816322
0.36756325,-2.2797585495567,0.969793980256276
0.370063,-2.28450478986675,0.96578372051387
0.37256275,-2.28924957775757,0.961774946048933
0.3750625,-2.29399290593991,0.957767664275203
0.37756225,-2.29873476716879,0.95376188256022
0.380062,-2.30347515424365,0.949757608225217
0.38256175,-2.30821406000838,0.945754848545018
0.3850615,-2.31295147735146,0.941753610747937
0.38756125,-2.31768739920606,0.937753902015675
0.390061,-2.32242181855006,0.933755729483233
0.39256075,-2.32715472840621,0.929759100238813
0.3950605,-2.33188612184216,0.925764021323735
0.39756025,-2.33661599197056,0.921770499732345
0.40006,-2.34134433194913,0.917778542411939
0.40255975,-2.34607113498073,0.91378815626268
0.4050595,-2.35079639431341,0.909799348137519
0.40755925,-2.35552010324052,0.905812124842127
0.410059,-2.36024225510072,0.901826493134819
0.41255875,-2.3649628432781,0.897842459726492
0.4150585,-2.36968186120216,0.893860031280553
0.41755825,-2.37439930234796,0.889879214412866
0.420058,-2.37911516023607,0.885900015691684
0.42255775,-2.38382942843269,0.881922441637603
0.4250575,-2.38854210054968,0.877946498723501
0.42755725,-2.39325317024458,0.873972193374493
0.430057,-2.39796263122068,0.869999531967882
0.43255675,-2.40267047722702,0.866028520833115
0.4350565,-2.40737670205849,0.862059166251744
0.43755625,-2.41208129955577,0.858091474457384
0.440056,-2.41678426360545,0.854125451635682
0.44255575,-2.42148558813998,0.850161103924279
0.4450555,-2.42618526713776,0.846198437412785
0.44755525,-2.4308832946231,0.842237458142751
0.450055,-2.4355796646663,0.838278172107642
0.45255475,-2.44027437138359,0.834320585252819
