"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
0.451,-0.353428337183752,2.63608651751034
0.45325,-0.362994327857468,2.62577326984921
0.4555,-0.372561011718767,2.6154597971984
0.45775,-0.382128400556816,2.60514609032963
0.46,-0.391696505897477,2.594832140105
0.46225,-0.401265338998619,2.58451793748017
0.4645,-0.410834910845528,2.57420347350769
0.46675,-0.420405232146428,2.56388873934016
0.469,-0.429976313328091,2.55357372623349
0.47125,-0.43954816453157,2.54325842555007
0.4735,-0.449120795608024,2.53294282876202
0.47575,-0.458694216114663,2.52262692745432
0.478,-0.468268435310796,2.51231071332803
0.48025,-0.477843462153992,2.50199417820341
0.4825,-0.487419305296358,2.49167731402312
0.48475,-0.496995973080926,2.48136011285535
0.487,-0.506573473538158,2.47104256689693
0.48925,-0.516151814382569,2.46072466847649
0.4915,-0.52573100300947,2.45040641005758
0.49375,-0.535311046491823,2.44008778424171
0.496,-0.544891951577228,2.42976878377153
0.49825,-0.55447372468502,2.41944940153385
0.5005,-0.564056371903501,2.4091296305627
0.50275,-0.573639898987289,2.39880946404242
0.505,-0.583224311354794,2.38848889531065
0.50725,-0.59280961408582,2.37816791786136
0.5095,-0.602395811919299,2.36784652534781
0.51175,-0.611982909251148,2.35752471158554
0.514,-0.621570910132254,2.34720247055525
0.51625,-0.631159818266599,2.33687979640575
0.5185,-0.640749637009508,2.32655668345674
0.52075,-0.650340369366029,2.31623312620166
0.523,-0.659932017989447,2.30590911931044
0.52525,-0.669524585179941,2.29558465763218
0.5275,-0.679118072883355,2.28525973619776
0.52975,-0.688712482690123,2.27493435022243
0.532,-0.698307815834318,2.26460849510829
0.53425,-0.707904073192844,2.25428216644662
0.5365,-0.717501255284758,2.24395536002022
0.53875,-0.727099362270733,2.2336280718056
0.541,-0.736698393952658,2.22330029797498
0.54325,-0.746298349773369,2.2129720348983
0.5455,-0.755899228816533,2.20264327914498
0.54775,-0.765501029806648,2.1923140274856
0.55,-0.775103751109199,2.18198427689338
0.55225,-0.784707390730943,2.17165402454556
0.5545,-0.794311946320334,2.16132326782452
0.55675,-0.803917415168085,2.15099200431878
0.559,-0.813523794207866,2.1406602318238
0.56125,-0.82313108001714,2.13032794834258
0.5635,-0.832739268818133,2.11999515208601
