"Freq [GHz]","sqrt((1-mag(S(antenna,antenna))**2)/cos(atan(im(S(antenna,antenna))/(1+re(S(antenna,antenna))))-atan((-im(S(antenna,antenna))/(1-re(S(antenna,antenna))))))/(re(Zo(antenna))*(sqrt((1+re(S(antenna,antenna)))**2+im(S(antenna,antenna))**2))/(sqrt((1-re(S(antenna,antenna)))**2+im(S(antenna,antenna))**2)))) []"
1.3430525,0.0164238912174096
1.35055,0.0165169981946023
1.3580475,0.0166101292322729
1.365545,0.0167032844729819
1.3730425,0.0167964640594927
1.38054,0.0168896681344729
1.3880375,0.0169828968413582
1.395535,0.0170761503228886
1.4030325,0.0171694287227894
1.41053,0.0172627321843693
1.4180275,0.0173560608514647
1.425525,0.0174494148678337
1.4330225,0.017542794377531
1.44052,0.017636199524573
1.4480175,0.0177296304535883
1.455515,0.0178230873090853
1.4630125,0.0179165702355555
1.47051,0.0180100793780473
1.4780075,0.0181036148815021
1.485505,0.0181971768912257
1.4930025,0.0182907655524991
1.5005,0.0183843810110769
1.5079975,0.0184780234125347
1.515495,0.0185716929030349
1.5229925,0.0186653896284256
1.53049,0.0187591137352295
1.5379875,0.0188528653697863
1.545485,0.0189466446788785
1.5529825,0.0190404518093489
1.56048,0.0191342869082189
1.5679775,0.0192281501227382
1.575475,0.0193220416003055
1.5829725,0.0194159614886362
1.59047,0.0195099099354088
1.5979675,0.0196038870887795
1.605465,0.0196978930968075
1.6129625,0.0197919281080877
1.62046,0.0198859922711636
1.6279575,0.0199800857347716
1.635455,0.0200742086479422
1.6429525,0.020168361159947
1.65045,0.0202625434201636
1.6579475,0.020356755578292
1.665445,0.0204509977840453
1.6729425,0.0205452701876607
1.68044,0.0206395729391747
1.6879375,0.0207339061892347
1.695435,0.0208282700883864
1.7029325,0.0209226647877674
1.71043,0.0210170904382093
1.7179275,0.0211115471912643
1.725425,0.0212060351984057
1.7329225,0.0213005546114963
1.74042,0.0213951055824342
1.7479175,0.0214896882635363
1.755415,0.0215843028072624
1.7629125,0.0216789493663228
1.77041,0.0217736280935619
1.7779075,0.0218683391422603
1.785405,0.0219630826656368
1.7929025,0.0220578588175752
1.8004,0.0221526677517063
1.8078975,0.0222475096223734
1.815395,0.0223423845836577
1.8228925,0.0224372927903753
1.83039,0.0225322343972181
1.8378875,0.0226272095593566
1.845385,0.0227222184320993
1.8528825,0.0228172611711291
1.86038,0.0229123379321052
1.8678775,0.0230074488714148
1.875375,0.0231025941450663
1.8828725,0.0231977739098911
1.89037,0.0232929883226821
1.8978675,0.0233882375393834
1.905365,0.0234835217221144
1.9128625,0.0235788410226684
1.92036,0.0236741956016387
1.9278575,0.0237695856170834
1.935355,0.0238650112274115
1.9428525,0.0239604725914558
1.95035,0.0240559698682378
1.9578475,0.024151503217002
1.965345,0.0242470727975206
1.9728425,0.0243426787695431
1.98034,0.0244383212934289
1.9878375,0.0245340005295401
1.995335,0.0246297166386
2.0028325,0.0247254697817977
2.01033,0.0248212601204256
2.0178275,0.0249170878161882
2.025325,0.0250129530311513
2.0328225,0.0251088559274054
2.04032,0.0252047966676762
2.0478175,0.0253007754148249
2.055315,0.0253967923320898
2.0628125,0.0254928475828909
2.07031,0.0255889413312717
2.0778075,0.0256850737413309
2.085305,0.0257812449774593
2.0928025,0.025877455204627
2.1003,0.0259737045880018
2.1077975,0.0260699932930237
2.115295,0.026166321485521
2.1227925,0.0262626893316974
2.13029,0.02635909699815
2.1377875,0.0264555446516444
2.145285,0.0265520324594376
2.1527825,0.0266485605891218
2.16028,0.0267451292086717
2.1677775,0.0268417384862783
2.175275,0.0269383885907459
2.1827725,0.0270350796910785
2.19027,0.0271318119565836
2.1977675,0.0272285855571985
2.205265,0.0273254006629822
2.2127625,0.0274222574444621
2.22026,0.0275191560727038
2.2277575,0.0276160967189675
2.235255,0.0277130795549558
2.2427525,0.0278101047528593
2.25025,0.0279071724851583
2.2577475,0.0280042829248816
2.265245,0.0281014362453445
2.2727425,0.0281986326202413
2.28024,0.0282958722239099
2.2877375,0.0283931552309025
2.295235,0.0284904818164286
2.3027325,0.0285878521557778
2.31023,0.0286852664250369
2.3177275,0.0287827248005334
2.325225,0.0288802274591665
2.3327225,0.0289777745782474
2.34022,0.0290753663355534
2.3477175,0.0291730029091904
2.355215,0.0292706844781495
2.3627125,0.0293684112214479
2.37021,0.029466183318786
2.3777075,0.0295640009503134
2.385205,0.0296618642968773
2.3927025,0.0297597735395079
2.4002,0.0298577288599896
2.4076975,0.0299557304405484
2.415195,0.0300537784638633
2.4226925,0.0301518731133018
2.43019,0.0302500145726259
2.4376875,0.0303482030262828
2.445185,0.0304464386591752
2.4526825,0.0305447216568275
2.46018,0.0306430522051992
2.4676775,0.0307414304909651
2.475175,0.0308398567014819
2.4826725,0.0309383310244255
2.49017,0.0310368536482767
2.4976675,0.0311354247621808
2.505165,0.0312340445556614
2.5126625,0.031332713219105
2.52016,0.0314314309434313
2.5276575,0.0315301979202549
2.535155,0.0316290143417759
2.5426525,0.0317278804010172
2.55015,0.0318267962915423
2.5576475,0.0319257622076119
2.565145,0.0320247783442539
2.5726425,0.0321238448973237
2.58014,0.0322229620630202
2.5876375,0.032322130038796
2.595135,0.0324213490224104
2.6026325,0.0325206192126909
2.61013,0.0326199408091205
2.6176275,0.0327193140118954
2.625125,0.0328187390221017
2.6326225,0.032918216041796
2.64012,0.0330177452736197
2.6476175,0.0331173269211051
2.655115,0.0332169611887803
2.6626125,0.0333166482820864
2.67011,0.0334163884070476
2.6776075,0.0335161817710185
2.685105,0.0336160285818989
2.6926025,0.0337159290488585
2.7001,0.0338158833818947
2.7075975,0.033915891791953
2.715095,0.0340159544909533
2.7225925,0.0341160716921295
2.73009,0.0342162436094211
2.7375875,0.0343164704579735
2.745085,0.0344167524541238
2.7525825,0.0345170898151152
2.76008,0.0346174827594977
2.7675775,0.0347179315070473
2.775075,0.0348184362783602
2.7825725,0.0349189972957223
2.79007,0.0350196147823701
2.7975675,0.0351202889628777
2.805065,0.0352210200631446
2.8125625,0.0353218083103713
2.82006,0.0354226539331192
2.8275575,0.0355235571613816
2.835055,0.0356245182265108
2.8425525,0.0357255373613186
2.85005,0.0358266148002722
2.8575475,0.035927750779085
2.865045,0.0360289455352782
2.8725425,0.0361301993079341
2.88004,0.036231512337675
2.8875375,0.0363328848669082
2.895035,0.0364343171397715
2.9025325,0.0365358094021028
2.91003,0.036637361901673
2.9175275,0.0367389748880691
2.925025,0.0368406486127673
2.9325225,0.0369423833292736
2.94002,0.0370441792931771
2.9475175,0.0371460367620675
2.955015,0.0372479559956086
2.9625125,0.0373499372558467
2.97001,0.0374519808069656
2.9775075,0.0375540869155465
2.985005,0.0376562558505744
2.9925025,0.0377584878834202
3,0.0378607832881103

