"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.001,1.56954124526265,-1.57217729198343
0.104413793103448,1.43974990786356,-1.71497482267369
0.207827586206897,1.31000308986783,-1.85773045580594
0.311241379310345,1.18034406767728,-2.00040306450503
0.414655172413793,1.05081481283026,-2.14295252881529
0.518068965517241,0.921455319869524,-2.28534011660096
0.62148275862069,0.792303067077814,-2.42752888303086
0.724896551724138,0.663392570734937,-2.56948401999793
0.828310344827586,0.534755045896289,-2.7111731497865
0.931724137931034,0.406418185756696,-2.8525665543894
1.03513793103448,0.278406060950734,-2.99363733906848
1.13855172413793,0.150739137746789,-3.13436152908505
1.24196551724138,0.0234344084634657,3.00846720695768
1.34537931034483,-0.103494379026798,2.86849635969318
1.44879310344828,-0.230036408761597,2.72892651043359
1.55220689655172,-0.356183421358293,2.589770240767
1.65562068965517,-0.481929296938354,2.45103762014509
1.75903448275862,-0.607269620773374,2.31273641927586
1.86244827586207,-0.732201252992819,2.17487234695623
1.96586206896552,-0.856721924652874,2.03744930039277
2.06927586206897,-0.980829878475456,1.90046961897891
2.17268965517241,-1.10452357019881,1.76393433152267
2.27610344827586,-1.22780144143032,1.62784338759197
2.37951724137931,-1.35066177082678,1.49219586405429
2.48293103448276,-1.47310260524724,1.35699013871017
2.58634482758621,-1.5951217666917,1.22222402362282
2.68975862068966,-1.71671692548861,1.08789485102548
2.7931724137931,-1.83788572402604,0.953999504252717
2.89658620689655,-1.95862592743606,0.820534383569703
3,-2.07893556732682,0.687495290192812

