"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.001,1.93053145251696,-1.93298495540122
0.0084975,2.82830465169102,-2.85048813635712
0.015995,2.9564837330938,-2.99843840851574
0.0234925,2.99845427147086,-3.06014066361548
0.03099,3.01560474323995,-3.09701059550022
0.0384875,3.02229745725367,-3.12341733438743
0.045985,3.02361589485692,3.13873841023142
0.0534825,3.02181057075559,3.12083437206717
0.06098,3.01803007290984,3.10490668643045
0.0684775,3.01292163228901,3.09030779096194
0.075975,3.00687765821998,3.07664507025964
0.0834725,3.00014986759692,3.06366666754852
0.09097,2.99290713266988,3.05120360625653
0.0984675,2.98526696108227,3.03913829288611
0.105965,2.97731356346697,3.02738637026603
0.1134625,2.96910911411107,3.01588588184953
0.12096,2.96070032758001,3.0045901442615
0.1284575,2.9521230017571,2.99346335609804
0.135955,2.94340504552897,2.98247760976002
0.1434525,2.93456853886636,2.97161083015518
0.15095,2.92563117945671,2.9608453271997
0.1584475,2.91660731891155,2.95016675898422
0.165945,2.90750871825393,2.93956337582535
0.1734425,2.89834510757208,2.92902546026839
0.18094,2.88912460660616,2.91854490624032
0.1884375,2.87985404497877,2.90811489862054
0.195935,2.87053920893573,2.89772966634619
0.2034325,2.8611850335476,2.88738429009027
0.21093,2.85179575393605,2.87707455094061
0.2184275,2.84237502536611,2.86679681023202
0.225925,2.83292601943423,2.85654791329787
0.2334225,2.82345150172468,2.84632511176478
0.24092,2.81395389496995,2.83612600035254
0.2484175,2.8044353307768,2.82594846511563
0.255915,2.79489769226206,2.81579064078067
0.2634125,2.78534264940893,2.80565087536797
0.27091,2.7757716885537,2.79552770068664
0.2784075,2.76618613710891,2.78541980759594
0.285905,2.75658718439731,2.77532602515855
0.2934025,2.7469758992922,2.76524530298947
0.3009,2.73735324522089,2.75517669624346
0.3083975,2.72772009298008,2.74511935279191
0.315895,2.71807723172651,2.73507250222572
0.3233925,2.70842537843907,2.7250354463876
0.33089,2.6987651860947,2.7150075511915
0.3383875,2.68909725075745,2.70498823952941
0.345885,2.67942211774587,2.69497698510069
0.3533825,2.6697402870152,2.6849733070268
0.36088,2.66005221786887,2.6749767651374
0.3683775,2.65035833309465,2.66498695583198
0.375875,2.64065902260587,2.65500350843684
0.3833725,2.63095464665547,2.64502608198956
0.39087,2.62124553868006,2.63505436239352
0.3983675,2.61153200782303,2.62508805989377
0.405865,2.60181434117794,2.61512690683275
0.4133625,2.5920928057878,2.6051706556502
0.42086,2.58236765043081,2.59521907709703
0.4283575,2.57263910721858,2.58527195863673
0.435855,2.56290739302956,2.5753291030121
0.4433525,2.55317271079738,2.56539032695759
0.45085,2.54343525067147,2.55545546004104
0.4583475,2.53369519106595,2.54552434362129
0.465845,2.523952699615,2.53559682991426
0.4733425,2.51420793407598,2.52567278118628
0.48084,2.50446104354528,2.51575206942015
0.4883375,2.49471215953066,2.50583456598049
0.495835,2.48496143272272,2.49592017710583
0.5033325,2.47520897390036,2.48600878364912
0.51083,2.46545490452753,2.47610029061205
0.5183275,2.45569933683441,2.46619460625608
0.525825,2.44594237711941,2.45629164451725
0.5333225,2.43618412627523,2.4463913247199
0.54082,2.42642468018208,2.4364935712252
0.5483175,2.41666413005528,2.42659831309503
0.555815,2.4069025627614,2.41670548377986
0.5633125,2.39714006110819,2.40681502083053
0.57081,2.38737670411127,2.3969268656324
0.5783075,2.37761256723986,2.38704096315993
0.585805,2.36784772264369,2.37715726175017
0.5933025,2.3580822393625,2.36727571289326
0.6008,2.34831618351994,2.35739627103864
0.6082975,2.33854961850309,2.3475188934156
0.615795,2.32878260512884,2.33764353986686
0.6232925,2.31901520179825,2.32777017269424
0.63079,2.30924746463991,2.3178987565152
0.6382875,2.29947944764315,2.30802925812963
0.645785,2.28971120278202,2.29816164639577
0.6532825,2.27994278013067,2.28829589211474
0.66078,2.2701742279709,2.27843196792286
0.6682775,2.26040559289242,2.26856984819129
0.675775,2.25063691988646,2.25870950893221
0.6832725,2.2408682524332,2.24885092771128
0.69077,2.23109963258349,2.23899408356568
0.6982675,2.22133110103528,2.22913895692749
0.705765,2.21156269720517,2.21928552955186
0.7132625,2.20179445929547,2.20943378444975
0.72076,2.19202642435699,2.19958370582479
0.7282575,2.18225862834798,2.18973527901406
0.735755,2.17249110618948,2.17988849043243
0.7432525,2.16272389181723,2.17004332752023
0.75075,2.1529570182305,2.16019977869411
0.7582475,2.143190517538,2.15035783330066
0.765745,2.13342442100106,2.14051748157282
0.7732425,2.12365875907431,2.13067871458874
0.78074,2.11389356144395,2.12084152423302
0.7882375,2.10412885706385,2.1110059031601
0.795735,2.09436467418956,2.10117184475967
0.8032325,2.08460104041045,2.09133934312401
0.81073,2.07483798267998,2.0815083930171
0.8182275,2.0650755273443,2.07167898984539
0.825725,2.05531370016929,2.06185112963009
0.8332225,2.04555252636611,2.05202480898097
0.84072,2.03579203061532,2.04220002507148
0.8482175,2.02603223708979,2.03237677561517
0.855715,2.01627316947622,2.0225550588433
0.8632125,2.0065148509957,2.01273487348355
0.87071,1.99675730442303,2.00291621873984
0.8782075,1.98700055210512,1.99309909427308
0.885705,1.97724461597836,1.9832835001829
0.8932025,1.96748951758513,1.97346943699022
0.9007,1.95773527808944,1.96365690562063
0.9081975,1.94798191829176,1.95384590738862
0.915695,1.93822945864313,1.94403644398245
0.9231925,1.92847791925849,1.93422851744976
0.93069,1.91872731992935,1.9244221301838
0.9381875,1.90897768013591,1.91461728491029
0.945685,1.89922901905841,1.90481398467483
0.9531825,1.88948135558808,1.89501223283086
0.96068,1.8797347083374,1.88521203302817
0.9681775,1.86998909564996,1.87541338920183
0.975675,1.86024453560979,1.8656163055616
0.9831725,1.8505010460502,1.85582078658179
0.99067,1.84075864456222,1.84602683699152
0.9981675,1.83101734850265,1.83623446176534
1.005665,1.82127717500165,1.82644366611422
1.0131625,1.81153814096998,1.81665445547691
1.02066,1.80180026310597,1.80686683551163
1.0281575,1.79206355790199,1.79708081208801
1.035655,1.78232804165074,1.78729639127936
1.0431525,1.77259373045119,1.77751357935524
1.05065,1.7628606402142,1.76773238277427
1.0581475,1.7531287866679,1.75795280817715
1.065645,1.74339818536281,1.74817486237997
1.0731425,1.73366885167667,1.73839855236773
1.08064,1.72394080081908,1.72862388528808
1.0881375,1.71421404783589,1.7188508684452
1.095635,1.70448860761336,1.70907950929393
1.1031325,1.69476449488214,1.69930981543412
1.11063,1.68504172422104,1.68954179460501
1.1181275,1.6753203100606,1.67977545467995
1.125625,1.66560026668651,1.67001080366112
1.1331225,1.65588160824283,1.66024784967449
1.14062,1.64616434873507,1.65048660096493
1.1481175,1.63644850203309,1.64072706589134
1.155615,1.62673408187385,1.63096925292207
1.1631125,1.61702110186408,1.62121317063031
1.17061,1.60730957548268,1.6114588276897
1.1781075,1.59759951608315,1.60170623287
1.185605,1.58789093689579,1.59195539503287
1.1931025,1.57818385102979,1.58220632312776
1.2006,1.56847827147525,1.57245902618791
1.2080975,1.55877421110504,1.56271351332636
1.215595,1.54907168267662,1.55296979373219
1.2230925,1.53937069883367,1.5432278766667
1.23059,1.52967127210772,1.53348777145973
1.2380875,1.51997341491961,1.5237494875061
1.245585,1.51027713958092,1.51401303426203
1.2530825,1.50058245829528,1.50427842124169
1.26058,1.49088938315963,1.49454565801381
1.2680775,1.48119792616537,1.48481475419833
1.275575,1.47150809919944,1.47508571946313
1.2830725,1.46181991404538,1.46535856352083
1.29057,1.45213338238426,1.45563329612559
1.2980675,1.44244851579559,1.44590992707004
1.305565,1.43276532575813,1.43618846618222
1.3130625,1.42308382365068,1.42646892332253
