"Freq [GHz]","TEM mode []"
0.6232925,-52.2079635750912
0.63079,-52.1049606055725
0.6382875,-52.0031928449212
0.645785,-51.9026315577839
0.6532825,-51.803249000798
0.66078,-51.705018377282
0.6682775,-51.6079137944668
0.675775,-51.5119102230621
0.6832725,-51.4169834588199
0.69077,-51.3231100842557
0.6982675,-51.2302676952362
0.705765,-51.1384336409398
0.7132625,-51.04758735745
0.72076,-50.957708053436
0.7282575,-50.8687757823051
0.735755,-50.7807712094959
0.7432525,-50.693675585993
0.75075,-50.607470724564
0.7582475,-50.5221389773565
0.765745,-50.4376632146386
0.7732425,-50.3540268045882
0.78074,-50.2712135940616
0.7882375,-50.1892078902837
0.795735,-50.1079944434065
0.8032325,-50.0275584298855
0.81073,-49.94788543663
0.8182275,-49.8689614458826
0.825725,-49.7907728207894
0.8332225,-49.7133062916223
0.84072,-49.6365489426194
0.8482175,-49.5604881994094
0.855715,-49.4851118169902
0.8632125,-49.4104078682325
0.87071,-49.3363647328797
0.8782075,-49.2629710870213
0.885705,-49.1902158930134
0.8932025,-49.1180883898237
0.9007,-49.0465780837822
0.9081975,-48.9756747397135
0.915695,-48.9053683724356
0.9231925,-48.8356492386054
0.93069,-48.7665078288933
0.9381875,-48.6979348604734
0.945685,-48.6299212698124
0.9531825,-48.5624582057433
0.96068,-48.4955370228112
0.9681775,-48.429149274878
0.975675,-48.3632867089738
0.9831725,-48.2979412593846
0.99067,-48.2331050419642
0.9981675,-48.1687703486613
1.005665,-48.1049296422514
1.0131625,-48.0415755512654
1.02066,-47.9787008651042
1.0281575,-47.9162985293336
1.035655,-47.8543616411498
1.0431525,-47.7928834450087
1.05065,-47.7318573284128
1.0581475,-47.6712768178469
1.065645,-47.6111355748589
1.0731425,-47.5514273922771
1.08064,-47.4921461905609
1.0881375,-47.433286014276
1.095635,-47.374841028693
1.1031325,-47.3168055165009
1.11063,-47.2591738746323
1.1181275,-47.2019406111965
1.125625,-47.1451003425145
1.1331225,-47.0886477902531
1.14062,-47.0325777786537
1.1481175,-46.9768852318521
1.155615,-46.9215651712859
1.1631125,-46.8666127131861
1.17061,-46.8120230661492
1.1781075,-46.7577915287872
1.185605,-46.7039134874528
1.1931025,-46.6503844140359
1.2006,-46.5971998638301
1.2080975,-46.544355473465
1.215595,-46.4918469589034
1.2230925,-46.4396701135004
1.23059,-46.3878208061212
1.2380875,-46.3362949793174
1.245585,-46.2850886475578
1.2530825,-46.2341978955128
1.26058,-46.1836188763903
1.2680775,-46.1333478103209
1.275575,-46.0833809827914
1.2830725,-46.0337147431241
1.29057,-45.9843455030002
1.2980675,-45.9352697350274
1.305565,-45.8864839713476
1.3130625,-45.8379848022858
1.32056,-45.7897688750367
1.3280575,-45.7418328923897
1.335555,-45.6941736114892
1.3430525,-45.6467878426301
1.35055,-45.599672448087
1.3580475,-45.5528243409765
1.365545,-45.5062404841497
1.3730425,-45.4599178891168
1.38054,-45.4138536150003
1.3880375,-45.3680447675165
1.395535,-45.3224884979856
1.4030325,-45.2771820023674
1.41053,-45.2321225203238
1.4180275,-45.1873073343055
1.425525,-45.1427337686638
1.4330225,-45.0983991887851
1.44052,-45.0543010002487
1.4480175,-45.0104366480064
1.455515,-44.9668036155831
1.4630125,-44.923399424299
1.47051,-44.880221632511
1.4780075,-44.8372678348737
1.485505,-44.7945356616197
1.4930025,-44.7520227778574
1.5005,-44.7097268828874
1.5079975,-44.667645709535
1.515495,-44.6257770235008
1.5229925,-44.584118622726
1.53049,-44.5426683367742
1.5379875,-44.5014240262284
1.545485,-44.4603835821027
1.5529825,-44.4195449252679
1.56048,-44.3789060058919
1.5679775,-44.3384648028929
1.575475,-44.2982193234059
1.5829725,-44.2581676022623
1.59047,-44.2183077014812
1.5979675,-44.1786377097735
1.605465,-44.1391557420574
1.6129625,-44.0998599389846
1.62046,-44.0607484664789
1.6279575,-44.0218195152843
1.635455,-43.9830713005239
1.6429525,-43.9445020612697
1.65045,-43.9061100601205
1.6579475,-43.8678935827915
1.665445,-43.8298509377117
1.6729425,-43.7919804556308
1.68044,-43.7542804892349
1.6879375,-43.7167494127714
1.695435,-43.679385621681
1.7029325,-43.6421875322386
1.71043,-43.6051535812025
1.7179275,-43.56828222547
1.725425,-43.5315719417419
1.7329225,-43.4950212261931
1.74042,-43.4586285941512
1.7479175,-43.4223925797813
1.755415,-43.3863117357779
1.7629125,-43.3503846330631
1.77041,-43.3146098604915
1.7779075,-43.2789860245611
1.785405,-43.2435117491298
1.7929025,-43.2081856751387
1.8004,-43.1730064603402
1.8078975,-43.1379727790322
1.815395,-43.1030833217977
1.8228925,-43.0683367952494
1.83039,-43.0337319217799
1.8378875,-42.9992674393163
1.845385,-42.96494210108
1.8528825,-42.9307546753519
1.86038,-42.8967039452408
1.8678775,-42.8627887084574
1.875375,-42.8290077770923
1.8828725,-42.7953599773974
1.89037,-42.761844149567
1.8978675,-42.7284591474315
1.905365,-42.6952038390488
1.9128625,-42.6620771044078
1.92036,-42.6290778378733
1.9278575,-42.5962049462945
1.935355,-42.5634573493063
1.9428525,-42.5308339791118
1.95035,-42.4983337802961
1.9578475,-42.4659557096455
1.965345,-42.4336987359704
1.9728425,-42.4015618399315
1.98034,-42.3695440138694
1.9878375,-42.3376442616362
1.995335,-42.3058615984318
2.0028325,-42.2741950506413
2.01033,-42.2426436556761
2.0178275,-42.211206461818
2.025325,-42.179882528065
2.0328225,-42.1486709239804
2.04032,-42.1175707295444
2.0478175,-42.086581035008
2.055315,-42.055700940749
2.0628125,-42.0249295571309
2.07031,-41.994266004364
2.0778075,-41.9637094123682
2.085305,-41.9332589206386
2.0928025,-41.902913678113
2.1003,-41.8726728430414
2.1077975,-41.8425355828575
2.115295,-41.8125010740524
2.1227925,-41.7825685020498
2.13029,-41.7527370610836
2.1377875,-41.7230059540772
2.145285,-41.6933743925241
2.1527825,-41.6638415963708
2.16028,-41.6344067939014
2.1677775,-41.6050692216233
2.175275,-41.5758281241552
2.1827725,-41.5466827541165
2.19027,-41.5176323720178
2.1977675,-41.4886762461534
2.205265,-41.4598136524952
2.2127625,-41.4310438745879
2.22026,-41.4023662034457
2.2277575,-41.3737799374504
2.235255,-41.3452843822506
2.2427525,-41.3168788506626
2.25025,-41.2885626625722
2.2577475,-41.2603351448383
2.265245,-41.2321956311966
2.2727425,-41.2041434621661
2.28024,-41.1761779849553
2.2877375,-41.1482985533704
2.295235,-41.1205045277244
2.3027325,-41.0927952747471
2.31023,-41.0651701674961
2.3177275,-41.0376285852698
2.325225,-41.0101699135197
2.3327225,-40.9827935437654
2.34022,-40.9554988735095
2.3477175,-40.9282853061537
2.355215,-40.9011522509164
2.3627125,-40.87409912275
2.37021,-40.8471253422605
2.3777075,-40.8202303356269
2.385205,-40.793413534522
2.3927025,-40.7666743760338
2.4002,-40.7400123025879
2.4076975,-40.7134267618707
2.415195,-40.686917206753
2.4226925,-40.660483095215
2.43019,-40.6341238902716
2.4376875,-40.6078390598988
2.445185,-40.5816280769603
2.4526825,-40.5554904191352
2.46018,-40.5294255688467
2.4676775,-40.5034330131907
2.475175,-40.4775122438657
2.4826725,-40.4516627571035
2.49017,-40.4258840535996
2.4976675,-40.4001756384456
2.505165,-40.3745370210611
2.5126625,-40.3489677151268
2.52016,-40.3234672385182
2.5276575,-40.2980351132397
2.535155,-40.2726708653595
2.5426525,-40.2473740249449
2.55015,-40.2221441259985
2.5576475,-40.1969807063944
2.565145,-40.1718833078161
2.5726425,-40.1468514756933
2.58014,-40.121884759141
2.5876375,-40.0969827108977
2.595135,-40.0721448872655
2.6026325,-40.0473708480494
2.61013,-40.0226601564981
2.6176275,-39.9980123792454
2.625125,-39.9734270862511
2.6326225,-39.9489038507445
2.64012,-39.9244422491823
2.6476175,-39.9000418610804
2.655115,-39.8757022692306
2.6626125,-39.85142305932
2.67011,-39.8272038200717
2.6776075,-39.8030441431385
2.685105,-39.7789436230502
2.6926025,-39.7549018571609
2.7001,-39.7309184455955
2.7075975,-39.7069929911967
2.715095,-39.6831250994737
2.7225925,-39.6593143785495
2.73009,-39.6355604391104
2.7375875,-39.6118628943554
2.745085,-39.5882213599456
2.7525825,-39.564635453955
2.76008,-39.5411047968213
2.7675775,-39.5176290112973
2.775075,-39.4942077224029
2.7825725,-39.4708405573775
2.79007,-39.4475271456333
2.7975675,-39.4242671187084
2.805065,-39.4010601102211
2.8125625,-39.3779057558247
2.82006,-39.3548036931624
2.8275575,-39.3317535618229
2.835055,-39.308755003297
2.8425525,-39.2858076609341
2.85005,-39.2629111798998
2.8575475,-39.2400652071334
2.865045,-39.2172693913068
2.8725425,-39.1945233827834
2.88004,-39.1718268335776
2.8875375,-39.1491793973151
2.895035,-39.1265807291937
2.9025325,-39.1040304859446
2.91003,-39.0815283257944
2.9175275,-39.0590739084278
2.925025,-39.0366668949504
2.9325225,-39.0143069478529
2.94002,-38.9919937309753
2.9475175,-38.9697269094719
2.955015,-38.9475061497773
2.9625125,-38.9253311195722
2.97001,-38.9032014877507
2.9775075,-38.8811169243877
2.985005,-38.8590771007076
2.9925025,-38.8370816890525
3,-38.8151303628525
